branch_name,laboratory,category
"Villa Ballester","ASSISTANCE","MEDICAMENTOS"
"Villa Ballester","ASTRAZENECA","MEDICAMENTOS"
"Villa Ballester","AUSTRAL","MEDICAMENTOS"
"Villa Ballester","B-LIFE","MEDICAMENTOS"
"Villa Ballester","BAGÓ","MEDICAMENTOS"
"Villa Ballester","BAGÓ-ARCOR","MEDICAMENTOS"
"Villa Ballester","BALIARDA","MEDICAMENTOS"
"Villa Ballester","BAUSCH & LOMB A","MEDICAMENTOS"
"Villa Ballester","BAYER (PH)","MEDICAMENTOS"
"Villa Ballester","BAYER CONSUMER","MEDICAMENTOS"
"Villa Ballester","BD","MEDICAMENTOS"
"Villa Ballester","BETA","MEDICAMENTOS"
"Villa Ballester","BIFERDIL","MEDICAMENTOS"
"Villa Ballester","BIOCONTROL","MEDICAMENTOS"
"Villa Ballester","BIOL","MEDICAMENTOS"
"Villa Ballester","BIOPAS ARGENTIN","MEDICAMENTOS"
"Villa Ballester","BIOSIDUS S.A.U.","MEDICAMENTOS"
"Villa Ballester","BIOSINTEX","MEDICAMENTOS"
"Villa Ballester","BIOSINTEX RETAI","MEDICAMENTOS"
"Villa Ballester","BIOTENK","MEDICAMENTOS"
"Villa Ballester","BOEHRINGER INGE","MEDICAMENTOS"
"Villa Ballester","BRIA PHARMA","MEDICAMENTOS"
"Villa Ballester","CABUCHI","MEDICAMENTOS"
"Villa Ballester","CANNAVA S.E.","MEDICAMENTOS"
"Villa Ballester","CASASCO","MEDICAMENTOS"
"Villa Ballester","CASSARÁ","MEDICAMENTOS"
"Villa Ballester","CELINA","MEDICAMENTOS"
"Villa Ballester","CELNOVA ARGENTI","MEDICAMENTOS"
"Villa Ballester","CEPAGE","MEDICAMENTOS"
"Villa Ballester","CETUS","MEDICAMENTOS"
"Villa Ballester","COMBE","MEDICAMENTOS"
"Villa Ballester","CRAVERI","MEDICAMENTOS"
"Villa Ballester","CSL BEHRING","MEDICAMENTOS"
"Villa Ballester","DALLAS","MEDICAMENTOS"
"Villa Ballester","DASIPA","MEDICAMENTOS"
"Villa Ballester","DENVER FARMA","MEDICAMENTOS"
"Villa Ballester","DHARAM SINGH","MEDICAMENTOS"
"Villa Ballester","DOMÍNGUEZ","MEDICAMENTOS"
"Villa Ballester","DONATO ZURLO","MEDICAMENTOS"
"Villa Ballester","DR. MADAUS","MEDICAMENTOS"
"Villa Ballester","DROGAL","MEDICAMENTOS"
"Villa Ballester","DUNCAN","MEDICAMENTOS"
"Villa Ballester","E. J. GEZZI","MEDICAMENTOS"
"Villa Ballester","ECZANE","MEDICAMENTOS"
"Villa Ballester","ELEA","MEDICAMENTOS"
"Villa Ballester","ELEA (INACTIVO)","MEDICAMENTOS"
"Villa Ballester","ETHICAL NUTRITI","MEDICAMENTOS"
"Villa Ballester","ETHICUS","MEDICAMENTOS"
"Villa Ballester","EUROFARMA","MEDICAMENTOS"
"Villa Ballester","EUROLAB","MEDICAMENTOS"
"Villa Ballester","EXCELENTIA","MEDICAMENTOS"
"Villa Ballester","FABRA","MEDICAMENTOS"
"Villa Ballester","FECOFAR","MEDICAMENTOS"
"Villa Ballester","FERRING","MEDICAMENTOS"
"Villa Ballester","FILAXIS FARMACÉ","MEDICAMENTOS"
"Villa Ballester","FINADIET","MEDICAMENTOS"
"Villa Ballester","FORDER","MEDICAMENTOS"
"Villa Ballester","FORMULAB","MEDICAMENTOS"
"Villa Ballester","FORTBENTON","MEDICAMENTOS"
"Villa Ballester","FRAMINGHAM PHAR","MEDICAMENTOS"
"Villa Ballester","FRANCELAB","MEDICAMENTOS"
"Villa Ballester","FUCUS","MEDICAMENTOS"
"Villa Ballester","FUTERMAN INTERN","MEDICAMENTOS"
"Villa Ballester","GADOR","MEDICAMENTOS"
"Villa Ballester","GALDERMA","MEDICAMENTOS"
"Villa Ballester","GARDEN HOUSE AR","MEDICAMENTOS"
"Villa Ballester","GEMABIOTECH","MEDICAMENTOS"
"Villa Ballester","GÉMINIS FARMACÉ","MEDICAMENTOS"
"Villa Ballester","GENOMMA LAB.","MEDICAMENTOS"
"Villa Ballester","GLAM DISTRIBUCIONES S.R.L.","MEDICAMENTOS"
"Villa Ballester","GLAXOSMITHKLINE","MEDICAMENTOS"
"Villa Ballester","GRIMBERG","MEDICAMENTOS"
"Villa Ballester","HALEON ARGENTIN","MEDICAMENTOS"
"Villa Ballester","HLB PHARMA","MEDICAMENTOS"
"Villa Ballester","INGENS","MEDICAMENTOS"
"Villa Ballester","INNOVAPHARMA","MEDICAMENTOS"
"Villa Ballester","INVESTI","MEDICAMENTOS"
"Villa Ballester","IPROSS","MEDICAMENTOS"
"Villa Ballester","ISA","MEDICAMENTOS"
"Villa Ballester","ISDIN","MEDICAMENTOS"
"Villa Ballester","JANSSEN-CILAG","MEDICAMENTOS"
"Villa Ballester","JAYOR","MEDICAMENTOS"
"Villa Ballester","JEIANELL","MEDICAMENTOS"
"Villa Ballester","KEMEX","MEDICAMENTOS"
"Villa Ballester","KENVUE ARGENTIN","MEDICAMENTOS"
"Villa Ballester","KILAB","MEDICAMENTOS"
"Villa Ballester","KLONAL","MEDICAMENTOS"
"Villa Ballester","L.D.A.","MEDICAMENTOS"
"Villa Ballester","LA SERRANITA","MEDICAMENTOS"
"Villa Ballester","LA SIBILA","MEDICAMENTOS"
"Villa Ballester","LAB INTERNACION","MEDICAMENTOS"
"Villa Ballester","LABORATORIO ALB","MEDICAMENTOS"
"Villa Ballester","LABORATORIO ENA","MEDICAMENTOS"
"Villa Ballester","LABORATORIO MER","MEDICAMENTOS"
"Villa Ballester","LABORATORIO MIL","MEDICAMENTOS"
"Villa Ballester","LABORATORIO VAL","MEDICAMENTOS"
"Villa Ballester","LABORATORIO WPN","MEDICAMENTOS"
"Villa Ballester","LABORATORIOS BE","MEDICAMENTOS"
"Villa Ballester","LABORATORIOS FE","MEDICAMENTOS"
"Villa Ballester","LABORATORIOS FR","MEDICAMENTOS"
"Villa Ballester","LABSA","MEDICAMENTOS"
"Villa Ballester","LAFARMEN","MEDICAMENTOS"
"Villa Ballester","LAFEDAR","MEDICAMENTOS"
"Villa Ballester","LAGOS","MEDICAMENTOS"
"Villa Ballester","LAZAR","MEDICAMENTOS"
"Villa Ballester","LEPETIT","MEDICAMENTOS"
"Villa Ballester","LERSAN","MEDICAMENTOS"
"Villa Ballester","LESAG","MEDICAMENTOS"
"Villa Ballester","LKM","MEDICAMENTOS"
"Villa Ballester","LUNDBECK","MEDICAMENTOS"
"Villa Ballester","MAR","MEDICAMENTOS"
"Villa Ballester","MEDIPHARMA","MEDICAMENTOS"
"Villa Ballester","MEDISOL","MEDICAMENTOS"
"Villa Ballester","MEGALABS ARGENT","MEDICAMENTOS"
"Villa Ballester","MERCK SERONO","MEDICAMENTOS"
"Villa Ballester","MERISANT ARGENT","MEDICAMENTOS"
"Villa Ballester","MICROSULES ARG.","MEDICAMENTOS"
"Villa Ballester","MILLET-FRANKLIN","MEDICAMENTOS"
"Villa Ballester","MIZU NUTRICION Y COSMETIC","MEDICAMENTOS"
"Villa Ballester","MONSERRAT","MEDICAMENTOS"
"Villa Ballester","MONTPELLIER","MEDICAMENTOS"
"Villa Ballester","MR PHARMA","MEDICAMENTOS"
"Villa Ballester","MSD ARGENTINA S","MEDICAMENTOS"
"Villa Ballester","NATUFARMA","MEDICAMENTOS"
"Villa Ballester","NATURAL LIFE","MEDICAMENTOS"
"Villa Ballester","NATURES BOUNTY","MEDICAMENTOS"
"Villa Ballester","NEO-DERMOS","MEDICAMENTOS"
"Villa Ballester","NESTLE","MEDICAMENTOS"
"Villa Ballester","NESTLÉ HEALTH S","MEDICAMENTOS"
"Villa Ballester","NEWPGA","MEDICAMENTOS"
"Villa Ballester","NOLTER","MEDICAMENTOS"
"Villa Ballester","NORGREEN","MEDICAMENTOS"
"Villa Ballester","NORT","MEDICAMENTOS"
"Villa Ballester","NORTHIA","MEDICAMENTOS"
"Villa Ballester","NOVA ARGENTIA","MEDICAMENTOS"
"Villa Ballester","NOVARTIS","MEDICAMENTOS"
"Villa Ballester","NOVARUM PHARMA","MEDICAMENTOS"
"Villa Ballester","NOVO NORDISK","MEDICAMENTOS"
"Villa Ballester","NOVOPLOS","MEDICAMENTOS"
"Villa Ballester","NUTRICIA-BAGÓ","MEDICAMENTOS"
"Villa Ballester","OLBIA PHARMA","MEDICAMENTOS"
"Villa Ballester","OMEGA","MEDICAMENTOS"
"Villa Ballester","OMICRON","MEDICAMENTOS"
"Villa Ballester","OPELLA HEALTHCA","MEDICAMENTOS"
"Villa Ballester","ORGANON ARG.","MEDICAMENTOS"
"Villa Ballester","OXAPHARMA","MEDICAMENTOS"
"Villa Ballester","PANALAB","MEDICAMENTOS"
"Villa Ballester","PÉREZ","MEDICAMENTOS"
"Villa Ballester","PFIZER","MEDICAMENTOS"
"Villa Ballester","PGN","MEDICAMENTOS"
"Villa Ballester","PHARMA ALIOTH","MEDICAMENTOS"
"Villa Ballester","PHARMADORF","MEDICAMENTOS"
"Villa Ballester","PHARMAMERICAN S","MEDICAMENTOS"
"Villa Ballester","PHARMATRIX","MEDICAMENTOS"
"Villa Ballester","PIERRE FABRE MÉ","MEDICAMENTOS"
"Villa Ballester","PIERRE FABRE OR","MEDICAMENTOS"
"Villa Ballester","POEN","MEDICAMENTOS"
"Villa Ballester","PROCTER & GAMBL","MEDICAMENTOS"
"Villa Ballester","PROVEFARMA","MEDICAMENTOS"
"Villa Ballester","QUÍMICA LUAR","MEDICAMENTOS"
"Villa Ballester","RECKITT BENCKIS","MEDICAMENTOS"
"Villa Ballester","RICHET","MEDICAMENTOS"
"Villa Ballester","RICHMOND","MEDICAMENTOS"
"Villa Ballester","RIGECIN","MEDICAMENTOS"
"Villa Ballester","ROCHE","MEDICAMENTOS"
"Villa Ballester","ROCHE DIABETES","MEDICAMENTOS"
"Villa Ballester","ROEMMERS","MEDICAMENTOS"
"Villa Ballester","ROMINAFORT S.H.","MEDICAMENTOS"
"Villa Ballester","RONNET","MEDICAMENTOS"
"Villa Ballester","RONTAG","MEDICAMENTOS"
"Villa Ballester","ROSPAW","MEDICAMENTOS"
"Villa Ballester","ROSSMORE PHARMA","MEDICAMENTOS"
"Villa Ballester","SAN CEFERINO","MEDICAMENTOS"
"Villa Ballester","SANITAS","MEDICAMENTOS"
"Villa Ballester","SANOFI HEALTH A","MEDICAMENTOS"
"Villa Ballester","SANOFI-AVENTIS","MEDICAMENTOS"
"Villa Ballester","SANT GALL","MEDICAMENTOS"
"Villa Ballester","SAVANT CONSUMER","MEDICAMENTOS"
"Villa Ballester","SAVANT GENERIC","MEDICAMENTOS"
"Villa Ballester","SAVANT PHARMA","MEDICAMENTOS"
"Villa Ballester","SCHAFER","MEDICAMENTOS"
"Villa Ballester","SCOTT-CASSARÁ","MEDICAMENTOS"
"Villa Ballester","SEQIRUS","MEDICAMENTOS"
"Villa Ballester","SERTEX","MEDICAMENTOS"
"Villa Ballester","SERVIER","MEDICAMENTOS"
"Villa Ballester","SIDUS","MEDICAMENTOS"
"Villa Ballester","SIEGFRIED","MEDICAMENTOS"
"Villa Ballester","SIEGFRIED S.A.","MEDICAMENTOS"
"Villa Ballester","SILFAB","MEDICAMENTOS"
"Villa Ballester","SIN CLASIFICAR","MEDICAMENTOS"
"Villa Ballester","SIN LABORATORIO","MEDICAMENTOS"
"Villa Ballester","SOUBEIRAN CHOBE","MEDICAMENTOS"
"Villa Ballester","TAKEDA ARGENTIN","MEDICAMENTOS"
"Villa Ballester","TEMIS-LOSTALÓ","MEDICAMENTOS"
"Villa Ballester","TEVA ARGENTINA","MEDICAMENTOS"
"Villa Ballester","TRB-PHARMA","MEDICAMENTOS"
"Villa Ballester","TUTEUR","MEDICAMENTOS"
"Villa Ballester","UNILEVER","MEDICAMENTOS"
"Villa Ballester","VALUGE","MEDICAMENTOS"
"Villa Ballester","VANNIER","MEDICAMENTOS"
"Villa Ballester","VANNIER-GRUNENT","MEDICAMENTOS"
"Villa Ballester","VENT 3","MEDICAMENTOS"
"Villa Ballester","VERRUGOL","MEDICAMENTOS"
"Villa Ballester","WUNDER PHARM","MEDICAMENTOS"
"Villa Ballester","2038","PERFUMERIA"
"Villa Ballester","3 M","PERFUMERIA"
"Villa Ballester","ACONCAGUA.ALGOD","PERFUMERIA"
"Villa Ballester","ACTIVE COSMETIC","PERFUMERIA"
"Villa Ballester","ADIDAS","PERFUMERIA"
"Villa Ballester","AEROFARMA","PERFUMERIA"
"Villa Ballester","AEROJET S.A.","PERFUMERIA"
"Villa Ballester","AGATHA RUIZ DE LA PRADA","PERFUMERIA"
"Villa Ballester","AISICO S.R.L.","PERFUMERIA"
"Villa Ballester","ALCON","PERFUMERIA"
"Villa Ballester","ALEF MEDICAL AR","PERFUMERIA"
"Villa Ballester","ALFAPARF GRUP","PERFUMERIA"
"Villa Ballester","ALGABO","PERFUMERIA"
"Villa Ballester","ALICORP ARGENTINA S.C.A.","PERFUMERIA"
"Villa Ballester","AMENITE","PERFUMERIA"
"Villa Ballester","ANDRE LATOUR","PERFUMERIA"
"Villa Ballester","ANDRÓMACO","PERFUMERIA"
"Villa Ballester","ANTONIO BANDERAS","PERFUMERIA"
"Villa Ballester","ARAMIS","PERFUMERIA"
"Villa Ballester","ARCOR","PERFUMERIA"
"Villa Ballester","ARGENFARMA","PERFUMERIA"
"Villa Ballester","AROJET","PERFUMERIA"
"Villa Ballester","ASSISTANCE","PERFUMERIA"
"Villa Ballester","AVENT","PERFUMERIA"
"Villa Ballester","BABELITO","PERFUMERIA"
"Villa Ballester","BAGÓ","PERFUMERIA"
"Villa Ballester","BASICARE","PERFUMERIA"
"Villa Ballester","BAUSCH & LOMB A","PERFUMERIA"
"Villa Ballester","BEAUTY GROUP SA","PERFUMERIA"
"Villa Ballester","BEIERSDORF","PERFUMERIA"
"Villa Ballester","BENETTON","PERFUMERIA"
"Villa Ballester","BENSIMON","PERFUMERIA"
"Villa Ballester","BERNABO","PERFUMERIA"
"Villa Ballester","BIFERDIL","PERFUMERIA"
"Villa Ballester","BIO HELPER","PERFUMERIA"
"Villa Ballester","BIOCLEAN","PERFUMERIA"
"Villa Ballester","BIODERMA","PERFUMERIA"
"Villa Ballester","BIOSINTEX","PERFUMERIA"
"Villa Ballester","BIOSINTEX RETAI","PERFUMERIA"
"Villa Ballester","BIU","PERFUMERIA"
"Villa Ballester","BOOS","PERFUMERIA"
"Villa Ballester","BOTI-K","PERFUMERIA"
"Villa Ballester","BRUCK?S  SRL","PERFUMERIA"
"Villa Ballester","BUHL S.A","PERFUMERIA"
"Villa Ballester","CACHAREL","PERFUMERIA"
"Villa Ballester","CAFER LITORAL","PERFUMERIA"
"Villa Ballester","CALVIN KLEIN","PERFUMERIA"
"Villa Ballester","CANNON PUNTANA S.A.","PERFUMERIA"
"Villa Ballester","CAPALBO","PERFUMERIA"
"Villa Ballester","CAPILATIS","PERFUMERIA"
"Villa Ballester","CAROLINA HERRERA","PERFUMERIA"
"Villa Ballester","CASSARÁ","PERFUMERIA"
"Villa Ballester","CAVIAHUE","PERFUMERIA"
"Villa Ballester","CDIMEX","PERFUMERIA"
"Villa Ballester","CEPAGE","PERFUMERIA"
"Villa Ballester","CERAVE","PERFUMERIA"
"Villa Ballester","CHER","PERFUMERIA"
"Villa Ballester","CHICCO","PERFUMERIA"
"Villa Ballester","CHRISTIAN DIOR","PERFUMERIA"
"Villa Ballester","COALIX S.A.","PERFUMERIA"
"Villa Ballester","COLGATE","PERFUMERIA"
"Villa Ballester","COMBE","PERFUMERIA"
"Villa Ballester","COMODEX S.A.","PERFUMERIA"
"Villa Ballester","COPAHUE","PERFUMERIA"
"Villa Ballester","COTY ARGENTINA S.A.","PERFUMERIA"
"Villa Ballester","CRAVERI","PERFUMERIA"
"Villa Ballester","DARVITA","PERFUMERIA"
"Villa Ballester","DAVIDOFF","PERFUMERIA"
"Villa Ballester","DCCSA","PERFUMERIA"
"Villa Ballester","DEPIMIEL","PERFUMERIA"
"Villa Ballester","DERMOGREEN","PERFUMERIA"
"Villa Ballester","DIFFUPAR","PERFUMERIA"
"Villa Ballester","DISPITA","PERFUMERIA"
"Villa Ballester","DISWALD","PERFUMERIA"
"Villa Ballester","DOROTHY GRAY","PERFUMERIA"
"Villa Ballester","DR. MADAUS","PERFUMERIA"
"Villa Ballester","DUFFY","PERFUMERIA"
"Villa Ballester","E. J. GEZZI","PERFUMERIA"
"Villa Ballester","EDELORO S.A.","PERFUMERIA"
"Villa Ballester","ELEA","PERFUMERIA"
"Villa Ballester","EPICA","PERFUMERIA"
"Villa Ballester","EPUYÉN","PERFUMERIA"
"Villa Ballester","ETHICUS","PERFUMERIA"
"Villa Ballester","EUCERIN","PERFUMERIA"
"Villa Ballester","EUROLAB","PERFUMERIA"
"Villa Ballester","EXCELENTIA","PERFUMERIA"
"Villa Ballester","EXIMIA","PERFUMERIA"
"Villa Ballester","FASCINO BEAUTY TOOLS","PERFUMERIA"
"Villa Ballester","FERRINI","PERFUMERIA"
"Villa Ballester","FORMULAB","PERFUMERIA"
"Villa Ballester","FRAGANCIAS IMP.","PERFUMERIA"
"Villa Ballester","FRAMINGHAM PHAR","PERFUMERIA"
"Villa Ballester","FULTON","PERFUMERIA"
"Villa Ballester","FUTERMAN INTERN","PERFUMERIA"
"Villa Ballester","GADOR","PERFUMERIA"
"Villa Ballester","GALDERMA","PERFUMERIA"
"Villa Ballester","GARDEN HOUSE AR","PERFUMERIA"
"Villa Ballester","GARRE GUEVARA","PERFUMERIA"
"Villa Ballester","GENOMMA LAB.","PERFUMERIA"
"Villa Ballester","GIESSO","PERFUMERIA"
"Villa Ballester","GILLETTE","PERFUMERIA"
"Villa Ballester","GIORGIO ARMANI","PERFUMERIA"
"Villa Ballester","GIVENCHY","PERFUMERIA"
"Villa Ballester","GLAM DISTRIBUCIONES S.R.L.","PERFUMERIA"
"Villa Ballester","GLAXOSMITHKLINE","PERFUMERIA"
"Villa Ballester","GLUCK ALPARAMIS S.A.","PERFUMERIA"
"Villa Ballester","GRADOM","PERFUMERIA"
"Villa Ballester","GRETA","PERFUMERIA"
"Villa Ballester","GRIMBERG","PERFUMERIA"
"Villa Ballester","HALEON ARGENTIN","PERFUMERIA"
"Villa Ballester","HEALTH CARE SUDAMERICANA S.A.","PERFUMERIA"
"Villa Ballester","HENO DE PRAVIA","PERFUMERIA"
"Villa Ballester","HIDRALOE","PERFUMERIA"
"Villa Ballester","HIPERFARM","PERFUMERIA"
"Villa Ballester","HISAN S.A.","PERFUMERIA"
"Villa Ballester","IMPORTADORA SUDAMERICANA S.R.L.","PERFUMERIA"
"Villa Ballester","INECTO","PERFUMERIA"
"Villa Ballester","IRAIS COSMETICA","PERFUMERIA"
"Villa Ballester","ISDIN","PERFUMERIA"
"Villa Ballester","ISSUE","PERFUMERIA"
"Villa Ballester","JEANNE ARTHES PARIS","PERFUMERIA"
"Villa Ballester","JERGENS","PERFUMERIA"
"Villa Ballester","JESELS","PERFUMERIA"
"Villa Ballester","JOHNSON & JOHNS","PERFUMERIA"
"Villa Ballester","JOHNSON & JOHNSON DERMO","PERFUMERIA"
"Villa Ballester","JULERIAQUE","PERFUMERIA"
"Villa Ballester","KARINA RABOLINI","PERFUMERIA"
"Villa Ballester","KENVUE ARGENTIN","PERFUMERIA"
"Villa Ballester","KENZO","PERFUMERIA"
"Villa Ballester","KEVINGSTON","PERFUMERIA"
"Villa Ballester","KIMBERLY CLARK ARGENTINA S.A.","PERFUMERIA"
"Villa Ballester","KONJAC","PERFUMERIA"
"Villa Ballester","KOPELCO S.A.","PERFUMERIA"
"Villa Ballester","KRULL","PERFUMERIA"
"Villa Ballester","KUIDAR","PERFUMERIA"
"Villa Ballester","L.D.A.","PERFUMERIA"
"Villa Ballester","LA FÁRMACO ARG.","PERFUMERIA"
"Villa Ballester","LA PAPELERA DEL PLATA S A","PERFUMERIA"
"Villa Ballester","LA ROCHE-POSAY","PERFUMERIA"
"Villa Ballester","LAB INTERNACION","PERFUMERIA"
"Villa Ballester","LABORATORIO ALB","PERFUMERIA"
"Villa Ballester","LABORATORIO CUENCA S.A.","PERFUMERIA"
"Villa Ballester","LABORATORIO MER","PERFUMERIA"
"Villa Ballester","LABORATORIO MIL","PERFUMERIA"
"Villa Ballester","LABORATORIOS BE","PERFUMERIA"
"Villa Ballester","LABORATORIOS FA","PERFUMERIA"
"Villa Ballester","LABORATORIOS FE","PERFUMERIA"
"Villa Ballester","LABORIT","PERFUMERIA"
"Villa Ballester","LAGOS","PERFUMERIA"
"Villa Ballester","LANCOME","PERFUMERIA"
"Villa Ballester","LATTAFA","PERFUMERIA"
"Villa Ballester","LENTERDIT SA","PERFUMERIA"
"Villa Ballester","LESAG","PERFUMERIA"
"Villa Ballester","LINDON APITER","PERFUMERIA"
"Villa Ballester","LOCCITANE","PERFUMERIA"
"Villa Ballester","LOREAL","PERFUMERIA"
"Villa Ballester","LOREAL ARGENTINA S.A.","PERFUMERIA"
"Villa Ballester","LOREAL PROFESSIONNEL (1350)","PERFUMERIA"
"Villa Ballester","LOS CATALANES SRL","PERFUMERIA"
"Villa Ballester","LOVAL","PERFUMERIA"
"Villa Ballester","LUVION","PERFUMERIA"
"Villa Ballester","L´OREAL MAQUILLAJE","PERFUMERIA"
"Villa Ballester","MAISON DE LA PARFUMERIE S A","PERFUMERIA"
"Villa Ballester","MARCHAND","PERFUMERIA"
"Villa Ballester","MAYBELLINE","PERFUMERIA"
"Villa Ballester","MEDISOL","PERFUMERIA"
"Villa Ballester","MEGALABS ARGENT","PERFUMERIA"
"Villa Ballester","MEGLINE","PERFUMERIA"
"Villa Ballester","MERAKI SUSTENTABLE S.R.L.","PERFUMERIA"
"Villa Ballester","MONSERRAT","PERFUMERIA"
"Villa Ballester","NAF","PERFUMERIA"
"Villa Ballester","NAMINCO","PERFUMERIA"
"Villa Ballester","NEO-DERMOS","PERFUMERIA"
"Villa Ballester","NEOSEG S.A","PERFUMERIA"
"Villa Ballester","NEW REVLON ARGENTINA S.A.","PERFUMERIA"
"Villa Ballester","NEWSAN SOCIEDAD ANONIMA","PERFUMERIA"
"Villa Ballester","NIVEA","PERFUMERIA"
"Villa Ballester","NOSOTRAS","PERFUMERIA"
"Villa Ballester","NUK","PERFUMERIA"
"Villa Ballester","ODOL","PERFUMERIA"
"Villa Ballester","OTOWIL","PERFUMERIA"
"Villa Ballester","OXAPHARMA","PERFUMERIA"
"Villa Ballester","PA?ALERA NORTE","PERFUMERIA"
"Villa Ballester","PADOC S.A.","PERFUMERIA"
"Villa Ballester","PANALAB","PERFUMERIA"
"Villa Ballester","PAPELERA DEL PLATA","PERFUMERIA"
"Villa Ballester","PARAFARM","PERFUMERIA"
"Villa Ballester","PELUSINES.DE M. TORRES","PERFUMERIA"
"Villa Ballester","PHARMATRIX","PERFUMERIA"
"Villa Ballester","PHILIPS","PERFUMERIA"
"Villa Ballester","PHILIPS AVENT","PERFUMERIA"
"Villa Ballester","PIERRE FABRE DE","PERFUMERIA"
"Villa Ballester","PIERRE FABRE OR","PERFUMERIA"
"Villa Ballester","PRIFAMON S A INDUSTRIAL Y COMERCIAL","PERFUMERIA"
"Villa Ballester","PROCTER & GAMBL","PERFUMERIA"
"Villa Ballester","PRODEFARM","PERFUMERIA"
"Villa Ballester","PROPATO","PERFUMERIA"
"Villa Ballester","PROVEFARMA","PERFUMERIA"
"Villa Ballester","PUIG ARGENTINA S.A.","PERFUMERIA"
"Villa Ballester","PUIG INTERNACIONAL","PERFUMERIA"
"Villa Ballester","PURA SOAP","PERFUMERIA"
"Villa Ballester","PUREDERM","PERFUMERIA"
"Villa Ballester","QUAZON","PERFUMERIA"
"Villa Ballester","QUÍMICA ESTRELLA","PERFUMERIA"
"Villa Ballester","RALPH LAUREN","PERFUMERIA"
"Villa Ballester","RAPSODIA","PERFUMERIA"
"Villa Ballester","RECKITT BENCKIS","PERFUMERIA"
"Villa Ballester","REXTOR","PERFUMERIA"
"Villa Ballester","RICKY SARKANY","PERFUMERIA"
"Villa Ballester","ROBY","PERFUMERIA"
"Villa Ballester","ROMINAFORT S.H.","PERFUMERIA"
"Villa Ballester","RUALDO","PERFUMERIA"
"Villa Ballester","S.U.D.","PERFUMERIA"
"Villa Ballester","SAINT JULIEN S.A.","PERFUMERIA"
"Villa Ballester","SALLY HANSEN","PERFUMERIA"
"Villa Ballester","SANITAS","PERFUMERIA"
"Villa Ballester","SAVANT CONSUMER","PERFUMERIA"
"Villa Ballester","SENIGALIA","PERFUMERIA"
"Villa Ballester","SHAKIRA","PERFUMERIA"
"Villa Ballester","SIDUS","PERFUMERIA"
"Villa Ballester","SIDUS DERMOCOSM","PERFUMERIA"
"Villa Ballester","SIEGFRIED","PERFUMERIA"
"Villa Ballester","SIN CLASIFICAR","PERFUMERIA"
"Villa Ballester","SIN LABORATORIO","PERFUMERIA"
"Villa Ballester","SKALA","PERFUMERIA"
"Villa Ballester","SOFTYS","PERFUMERIA"
"Villa Ballester","SRISRI","PERFUMERIA"
"Villa Ballester","ST IVES","PERFUMERIA"
"Villa Ballester","SUNSTAR","PERFUMERIA"
"Villa Ballester","THELMA & LOUISE","PERFUMERIA"
"Villa Ballester","TRB-PHARMA","PERFUMERIA"
"Villa Ballester","TUCCI","PERFUMERIA"
"Villa Ballester","TULY MIGUEZ SAS","PERFUMERIA"
"Villa Ballester","UNILEVER","PERFUMERIA"
"Villa Ballester","UNILEVER DE ARGENTINA S.A.","PERFUMERIA"
"Villa Ballester","VALUGE","PERFUMERIA"
"Villa Ballester","VARIOS","PERFUMERIA"
"Villa Ballester","VEGANIS","PERFUMERIA"
"Villa Ballester","VICHY","PERFUMERIA"
"Villa Ballester","VMP","PERFUMERIA"
"Villa Ballester","VOGUE","PERFUMERIA"
"Villa Ballester","WELEDA","PERFUMERIA"
"Villa Ballester","WELLA","PERFUMERIA"
"Villa Ballester","WELLINGTON","PERFUMERIA"
"Villa Ballester","WELS","PERFUMERIA"
"Villa Ballester","YSL","PERFUMERIA"
"Villa Ballester","2038","VARIOS"
"Villa Ballester","ALCON","VARIOS"
"Villa Ballester","AMALFI","VARIOS"
"Villa Ballester","ANILINA COLIBRI","VARIOS"
"Villa Ballester","ARCOR","VARIOS"
"Villa Ballester","ASPEN","VARIOS"
"Villa Ballester","BENEVIA","VARIOS"
"Villa Ballester","BENOT S.R.L","VARIOS"
"Villa Ballester","BEURER","VARIOS"
"Villa Ballester","BIO HELPER","VARIOS"
"Villa Ballester","BONAFIDE","VARIOS"
"Villa Ballester","CACHAFAZ","VARIOS"
"Villa Ballester","CAPALBO","VARIOS"
"Villa Ballester","COCA COLA","VARIOS"
"Villa Ballester","COCA COLA / FEMSA","VARIOS"
"Villa Ballester","CORMILLOT","VARIOS"
"Villa Ballester","DHARAM SINGH","VARIOS"
"Villa Ballester","DISTRICOL","VARIOS"
"Villa Ballester","ELEA","VARIOS"
"Villa Ballester","ELITE","VARIOS"
"Villa Ballester","ENERGIZER ARGENTINA S.A.","VARIOS"
"Villa Ballester","FARMACENTRO","VARIOS"
"Villa Ballester","FARMASOL","VARIOS"
"Villa Ballester","FDP","VARIOS"
"Villa Ballester","FELFORT","VARIOS"
"Villa Ballester","GA.MA-ARIMEX","VARIOS"
"Villa Ballester","GAMA SOCIEDAD ANONIMA","VARIOS"
"Villa Ballester","GENOMMA LAB.","VARIOS"
"Villa Ballester","GEORGALOS","VARIOS"
"Villa Ballester","GILLETTE","VARIOS"
"Villa Ballester","GLAM DISTRIBUCIONES S.R.L.","VARIOS"
"Villa Ballester","GRADOM","VARIOS"
"Villa Ballester","GRIMBERG","VARIOS"
"Villa Ballester","HECSPI AEROSOLES SACIFI","VARIOS"
"Villa Ballester","HOME 2000 S.A.","VARIOS"
